left_pokemon_type_1,left_pokemon_type_2,left_pokemon_fast_move,left_pokemon_charge_move_1,left_pokemon_charge_move_2,left_pokemon_fast_move_type,left_pokemon_charge_move_1_type,left_pokemon_charge_move_2_type,left_pokemon_dex,left_pokemon_attack,left_pokemon_defense,left_pokemon_stamina,left_pokemon_overall,right_pokemon_type_1,right_pokemon_type_2,right_pokemon_fast_move,right_pokemon_charge_move_1,right_pokemon_charge_move_2,right_pokemon_fast_move_type,right_pokemon_charge_move_1_type,right_pokemon_charge_move_2_type,right_pokemon_dex,right_pokemon_attack,right_pokemon_defense,right_pokemon_stamina,right_pokemon_overall,winner
fairy,none,Vine Whip,Grass Knot,Draining Kiss,fire,fire,normal,764,116.9,155.4,105,66.5,ground,electric,Thunder Shock,Mud Bomb,Discharge,steel,steel,ground,618,101.8,127.9,169,91.3,1
grass,poison,Astonish,Grass Knot,Foul Play,steel,steel,ground,591,110.4,102.0,181,83.9,fighting,none,Bubble,Crabhammer,Power-Up Punch,fire,fire,normal,739,135.7,99.1,122,59.6,0
water,ground,Mud Shot,Hydro Cannon,Sludge,fire,fire,normal,260,123.0,108.6,136,86.4,fire,none,Incinerate,Rock Slide,Overheat,steel,steel,ground,555,151.3,71.4,137,69.5,1
grass,poison,Poison Sting,Weather Ball (Fire),Leaf Storm,steel,steel,ground,407,143.1,114.9,95,80.4,ghost,ground,Astonish,Scorching Sands,Shadow Ball,fire,fire,normal,769,113.4,111.8,135,69.4,0
rock,none,Counter,Meteor Beam,Trailblaze,poison,fire,grass,185,117.2,130.1,125,64.9,fighting,steel,Force Palm,Thunder Punch,Shadow Ball,fire,fire,normal,448,145.8,95.6,110,77.9,0
grass,none,Vine Whip,Body Slam,Energy Ball,poison,fire,grass,651,115.4,130.0,129,74.1,grass,flying,Leafage,Brave Bird,Seed Bomb,fire,fire,normal,723,112.3,116.8,152,74.1,0
grass,fighting,Magical Leaf,Aerial Ace,Aura Sphere,poison,fire,grass,724,129.6,106.9,124,65.2,rock,none,Rock Throw,Rock Tomb,Rock Slide,fire,fire,normal,438,116.8,124.4,127,70.3,0
fire,ghost,Fire Spin,Bone Club,Shadow Bone,poison,fire,grass,105,110.8,145.0,126,87.3,water,fairy,Water Gun,Surf,Nature's Madness,fire,fire,normal,788,115.3,155.3,108,77.9,0
fighting,poison,Shadow Claw,Close Combat,Aerial Ace,fire,fire,normal,903,146.0,95.3,110,78.5,ghost,flying,Air Slash,Air Cutter,Aerial Ace,poison,fire,grass,741,130.9,101.4,128,66.4,1
bug,grass,Fury Cutter,X-Scissor,Cross Poison,poison,fire,grass,47,124.2,118.3,122,76.0,steel,none,Thunder Shock,Double Iron Bash,Superpower,fire,fire,normal,809,121.5,107.8,141,87.3,0
normal,none,Sucker Punch,Surf,Grass Knot,bug,bug,poison,676,116.6,122.9,134,78.9,dragon,none,Dragon Breath,Flamethrower,Twister,fire,fire,normal,372,123.3,118.4,123,69.9,0
ice,ghost,Hex,Avalanche,Shadow Ball,fire,fire,normal,478,122.6,115.6,128,85.3,poison,none,Infestation,Sludge,Dark Pulse,bug,bug,poison,109,112.6,131.1,113,57.8,1
normal,none,Sucker Punch,Aerial Ace,Ice Beam,bug,bug,poison,352,115.6,142.2,117,75.9,ice,none,Ice Fang,Ice Punch,Ice Beam,fire,fire,normal,554,132.0,83.5,154,68.2,0
normal,none,Sand Attack,Wild Charge,Crunch,fire,fire,normal,508,125.8,114.7,124,72.5,ice,psychic,Confusion,Icy Wind,Psychic,bug,bug,poison,866,129.0,114.1,118,60.4,1
dragon,none,Dragon Breath,Aqua Tail,Thunder Punch,fire,fire,normal,706,119.7,136.8,114,85.5,poison,bug,Poison Sting,Aqua Tail,Cross Poison,bug,bug,poison,451,90.8,139.5,113,61.7,1
psychic,none,Confusion,Swift,Future Sight,fire,fire,normal,481,124.1,125.8,116,62.3,psychic,flying,Psycho Cut,Fly,Brave Bird,bug,bug,poison,144,134.1,108.3,115,75.9,1
bug,fighting,Counter,Upper Hand,Megahorn,bug,bug,poison,214,134.7,107.9,114,67.6,water,none,Water Gun,Weather Ball (Water),Thunder,fire,fire,normal,351,113.4,119.6,146,81.7,0
steel,poison,Metal Sound,Overheat,Gyro Ball,fire,fire,normal,966,135.7,106.6,114,63.4,water,none,Mud Shot,Aqua Tail,Horn Attack,bug,bug,poison,118,116.0,105.0,120,57.1,1
ice,ground,Powder Snow,Icicle Spear,High Horsepower,bug,bug,poison,473,136.2,87.4,137,76.7,water,none,Water Gun,Ice Punch,Crunch,fire,fire,normal,159,118.8,118.8,134,70.8,0
grass,fighting,Force Palm,Dynamic Punch,Grass Knot,fire,fire,normal,286,150.6,97.3,101,66.4,fire,none,Fire Fang,Fire Punch,Flame Charge,bug,bug,poison,554,132.0,83.5,154,71.2,1
electric,none,Thunder Shock,Thunder Punch,Brick Break,bug,bug,poison,239,126.0,97.5,120,69.1,dragon,ground,Dragon Tail,Crunch,Earthquake,fire,fire,normal,718,114.1,128.3,133,75.6,0
bug,fighting,Counter,Upper Hand,Megahorn,fire,fire,normal,214,134.7,107.9,114,67.6,normal,flying,Air Slash,Sky Attack,Hyper Beam,flying,flying,normal,521,139.2,96.2,120,48.6,1
ghost,ground,Astonish,Scorching Sands,Shadow Ball,fire,fire,normal,770,116.6,120.4,136,75.6,fairy,none,Fairy Wind,Moonblast,Swift,flying,flying,normal,36,117.2,111.5,146,86.9,1
bug,fighting,Counter,Superpower,Lunge,flying,flying,normal,794,129.3,112.7,119,71.0,water,none,Mud Shot,Weather Ball (Water),Earthquake,fire,fire,normal,186,114.7,121.7,140,77.6,0
ground,flying,Mud Shot,Earth Power,Rock Slide,flying,flying,normal,645,139.9,100.5,114,70.2,psychic,none,Counter,Return,Mirror Coat,fire,fire,normal,202,63.0,101.7,333,71.6,0
steel,none,Thunder Shock,Thunderbolt,Flash Cannon,flying,flying,normal,808,111.8,95.8,121,51.0,electric,none,Volt Switch,Discharge,Hyper Beam,fire,fire,normal,101,123.1,127.2,116,70.6,0
psychic,none,Shadow Claw,Wild Charge,Psyshock,fire,fire,normal,151,120.5,119.4,129,83.1,bug,none,Water Shuriken,Bug Buzz,Acid Spray,water,bug,poison,617,143.2,84.3,129,53.4,1
fire,flying,Ember,Blast Burn,Dragon Claw,water,bug,poison,6,132.2,108.3,117,78.5,grass,dragon,Dragon Tail,Seed Bomb,Draco Meteor,fire,fire,normal,103,134.4,94.2,131,63.6,0
steel,fairy,Fairy Wind,Iron Head,Play Rough,water,bug,poison,303,125.9,121.2,117,77.4,normal,flying,Steel Wing,Fly,Drill Run,fire,fire,normal,22,132.6,102.7,124,59.5,0
normal,none,Bite,Crunch,Hyper Fang,water,bug,poison,505,126.4,113.2,124,57.2,water,poison,Poison Sting,Wrap,Water Pulse,fire,fire,normal,72,94.1,137.8,113,60.2,0
grass,none,Acid,Leaf Blade,Dazzling Gleam,water,bug,poison,182,115.7,132.9,126,83.3,water,none,Water Gun,Aqua Jet,Crunch,fire,fire,normal,158,110.9,104.2,127,59.9,0
ice,steel,Shadow Claw,Ice Punch,Drill Run,fire,fire,normal,28,116.6,132.6,124,86.8,psychic,none,Hidden Power (Psychic),Psyshock,Night Shade,water,bug,poison,578,149.2,82.7,121,46.4,1
grass,none,Bullet Seed,Sludge Bomb,Leaf Storm,water,bug,poison,192,128.7,102.2,131,60.3,normal,none,Mud Slap,Stomp,Crunch,fire,fire,normal,115,115.9,112.8,148,77.3,0
normal,none,Tackle,Trailblaze,Horn Attack,water,bug,poison,128,125.1,118.9,120,66.4,ground,electric,Thunder Shock,Mud Bomb,Discharge,fire,fire,normal,618,101.8,127.9,169,91.3,0
psychic,fighting,Psycho Cut,Close Combat,Leaf Blade,fire,fire,normal,475,137.2,114.5,104,81.6,psychic,none,Psywave,Dynamic Punch,Shadow Ball,fighting,water,grass,326,114.5,128.3,133,88.9,1
bug,flying,Air Slash,Air Cutter,Lunge,fire,fire,normal,284,130.3,107.8,122,63.4,normal,fighting,Shadow Claw,Superpower,Stomp,fighting,water,grass,760,130.4,85.6,154,78.6,1
normal,none,Sand Attack,Dig,Thunderbolt,fighting,water,grass,507,119.7,110.9,141,69.0,fire,ghost,Incinerate,Torch Song,Shadow Ball,fire,fire,normal,911,121.2,109.2,139,84.5,0
fire,none,Ember,Flame Charge,Crunch,fire,fire,normal,726,136.6,89.5,134,68.5,normal,none,Yawn,Body Slam,Earthquake,fighting,water,grass,289,139.3,83.6,138,20.2,1
fire,ghost,Fire Spin,Bone Club,Shadow Bone,fighting,water,grass,105,110.8,145.0,126,87.3,ice,steel,Powder Snow,Night Slash,Blizzard,fire,fire,normal,27,117.6,121.0,127,75.8,0
water,psychic,Water Gun,Surf,Psychic,fire,fire,normal,199,113.4,120.9,143,67.2,fire,none,Fire Spin,Crunch,Flamethrower,fighting,water,grass,514,136.6,94.5,126,63.6,1
water,psychic,Water Gun,Surf,Psychic,fighting,water,grass,199,113.4,120.9,143,67.2,psychic,none,Charge Beam,Psyshock,Dazzling Gleam,fire,fire,normal,517,105.9,89.9,166,46.6,0
fighting,fire,Double Kick,Flame Charge,Trailblaze,fire,fire,normal,128,127.8,123.1,111,72.9,water,ground,Mud Shot,Hydro Cannon,Sludge,fighting,water,grass,260,123.0,108.6,136,86.4,1
electric,none,Thunder Shock,Wild Charge,Trailblaze,fighting,water,grass,26,133.6,110.6,113,85.7,ice,none,Powder Snow,Avalanche,Body Slam,fighting,fire,grass,974,112.6,79.8,213,81.3,0
normal,none,Sucker Punch,Swift,Trailblaze,fighting,fire,grass,162,116.1,105.4,158,89.5,fire,none,Ember,Weather Ball (Fire),Overheat,electric,electric,grass,38,115.1,133.6,126,84.8,1
steel,ground,Thunder Fang,Psychic Fangs,Breaking Swipe,fighting,fire,grass,208,98.4,185.2,124,91.4,grass,fairy,Astonish,Moonblast,Seed Bomb,electric,electric,grass,756,116.8,132.3,124,73.2,1
rock,psychic,Psywave,Rock Slide,Psychic,electric,electric,grass,338,119.8,108.8,143,74.2,rock,flying,Wing Attack,Ancient Power,Dragon Claw,fighting,fire,grass,567,160.6,81.4,106,64.3,0
ice,ground,Powder Snow,Icicle Spear,High Horsepower,electric,electric,grass,473,136.2,87.4,137,76.7,water,none,Bubble,Aqua Jet,Razor Shell,fighting,fire,grass,341,131.1,95.8,117,61.4,0
electric,grass,Thunder Shock,Thunderbolt,Ominous Wind,fighting,fire,grass,479,129.2,143.2,93,61.6,bug,flying,Bug Bite,Dynamic Punch,Aerial Ace,electric,electric,grass,166,101.9,161.2,134,83.2,1
dark,dragon,Dragon Breath,Dark Pulse,Body Slam,electric,electric,grass,634,121.0,109.2,140,82.6,fighting,none,Counter,Close Combat,Triple Axel,fighting,fire,grass,237,121.7,151.3,100,74.5,0
fire,flying,Incinerate,Brave Bird,Earthquake,fighting,fire,grass,250,123.6,128.2,114,73.5,water,ice,Ice Shard,Icy Wind,Liquidation,electric,electric,grass,91,119.7,166.0,94,68.5,1
bug,steel,Bug Bite,Drill Run,Razor Shell,fighting,fire,grass,589,133.9,116.8,107,77.1,grass,none,Bullet Seed,Grass Knot,Energy Ball,electric,electric,grass,830,109.1,159.7,118,66.7,1
electric,none,Spark,Crunch,Thunder,fighting,fire,grass,836,136.3,97.5,123,58.4,fighting,dark,Karate Chop,Close Combat,Night Slash,electric,electric,grass,675,134.5,92.0,134,89.5,1
dragon,none,Dragon Breath,Flamethrower,Twister,electric,electric,grass,372,123.3,118.4,123,69.9,rock,ice,Powder Snow,Weather Ball (Ice),Thunderbolt,fighting,fire,grass,698,114.3,104.2,164,80.0,0
bug,flying,Fury Cutter,X-Scissor,Power Gem,electric,electric,grass,416,109.1,143.3,131,86.5,electric,psychic,Thunder Shock,Wild Charge,Trailblaze,fighting,fire,grass,26,136.2,111.7,108,81.2,0
psychic,none,Confusion,Swift,Future Sight,bug,bug,rock,480,102.0,176.8,122,73.4,normal,none,Quick Attack,Swift,Dig,fighting,fire,grass,133,100.0,108.4,135,59.4,0
psychic,grass,Magical Leaf,Seed Bomb,Leaf Storm,bug,bug,rock,251,120.5,119.4,129,61.7,water,none,Dragon Breath,Hydro Pump,Blizzard,fighting,fire,grass,117,132.6,114.5,111,53.8,0
poison,none,Mud Shot,Sludge,Ice Beam,fighting,fire,grass,317,104.1,123.4,168,85.3,fighting,none,Bubble,Crabhammer,Power-Up Punch,bug,bug,rock,739,135.7,99.1,122,59.6,1
psychic,none,Confusion,Dark Pulse,Psychic,bug,bug,rock,605,134.0,94.7,132,54.6,fairy,none,Vine Whip,Grass Knot,Draining Kiss,fighting,fire,grass,764,116.9,155.4,105,66.5,0
poison,flying,Air Slash,Poison Fang,Shadow Ball,fighting,fire,grass,169,121.8,115.7,130,68.9,dark,none,Sucker Punch,Crunch,Poison Fang,bug,bug,rock,262,125.9,104.3,134,81.3,1
normal,flying,Wing Attack,Sky Attack,Night Shade,fighting,fire,grass,164,105.3,120.2,167,76.8,steel,none,Thunder Shock,Double Iron Bash,Superpower,bug,bug,rock,809,121.5,107.8,141,87.3,1
normal,none,Hex,Weather Ball (Rock),Energy Ball,water,water,electric,351,113.4,119.6,146,80.6,fighting,none,Bubble,Crabhammer,Power-Up Punch,fighting,fire,grass,739,135.7,99.1,122,59.6,0
grass,dark,Snarl,Leaf Blade,Foul Play,water,water,electric,275,134.2,87.7,142,73.6,fighting,none,Karate Chop,Cross Chop,Return,fighting,fire,grass,56,137.0,81.5,113,67.0,0
ghost,none,Psywave,Dark Pulse,Shadow Sneak,fighting,fire,grass,200,124.1,119.0,122,73.8,water,none,Water Gun,Cross Chop,Liquidation,water,water,electric,55,125.5,112.2,127,73.0,1
grass,poison,Acid,Power Whip,Sludge Bomb,water,water,electric,70,137.8,84.3,139,69.0,bug,flying,Bug Bite,Dynamic Punch,Aerial Ace,fighting,fire,grass,166,101.9,161.2,134,83.2,0
ghost,grass,Hex,Shadow Ball,Seed Bomb,fighting,fire,grass,711,117.0,153.4,106,79.8,fire,normal,Incinerate,Flame Charge,Dark Pulse,water,water,electric,668,135.0,98.0,125,74.5,1
normal,none,Astonish,Crunch,Disarming Voice,fighting,fire,grass,295,119.8,98.4,158,68.3,ghost,grass,Hex,Shadow Ball,Seed Bomb,water,water,electric,711,117.0,153.4,106,79.8,1
ground,flying,Fury Cutter,Earthquake,Aerial Ace,water,water,electric,472,115.7,143.9,116,85.7,electric,none,Thunder Shock,Ice Punch,Wild Charge,fighting,fire,grass,466,144.0,98.0,110,82.9,0
ghost,fire,Ember,Energy Ball,Flame Burst,fighting,fire,grass,608,133.3,97.1,130,60.7,fairy,none,Charm,Psychic Fangs,Body Slam,water,water,electric,927,113.1,156.9,111,85.3,1
flying,dragon,Air Slash,Hurricane,Draco Meteor,fighting,fire,grass,715,126.4,110.7,127,51.6,water,none,Water Gun,Aqua Jet,Swift,water,water,electric,419,143.8,81.1,133,69.3,1
bug,steel,Bug Bite,Drill Run,Razor Shell,bug,ground,water,589,133.9,116.8,107,77.1,water,none,Water Gun,Surf,Water Pulse,fighting,fire,grass,817,137.9,91.4,128,58.9,0
ice,none,Powder Snow,Ice Punch,Liquidation,bug,ground,water,614,134.9,94.6,129,69.6,water,fairy,Water Gun,Surf,Nature's Madness,fighting,fire,grass,788,115.3,155.3,108,77.9,0
ice,water,Powder Snow,Icicle Spear,Earthquake,bug,ground,water,365,113.1,114.3,153,83.6,normal,water,Rollout,Surf,Hyper Fang,fighting,fire,grass,400,124.2,97.7,149,77.1,0
ice,none,Lock On,Blizzard,Thunder,fighting,fire,grass,378,103.7,180.2,115,78.7,water,rock,Water Gun,Aqua Tail,Ancient Power,bug,ground,water,369,105.2,137.5,147,80.8,1
electric,fire,Thunder Shock,Overheat,Thunderbolt,water,water,rock,479,129.2,143.2,93,67.5,psychic,flying,Air Slash,Aerial Ace,Future Sight,fighting,fire,grass,178,132.9,107.3,118,56.0,0
normal,psychic,Confusion,Psychic Fangs,Trailblaze,fighting,fire,grass,203,129.1,102.7,129,75.1,grass,poison,Acid,Sludge Bomb,Moonblast,water,water,rock,44,122.6,114.9,130,70.7,1
water,none,Dragon Tail,Surf,Wrap,fighting,fire,grass,350,113.2,132.2,132,72.9,ghost,none,Shadow Claw,Shadow Ball,Dazzling Gleam,water,water,rock,354,146.8,89.3,117,63.9,1
bug,dark,Sucker Punch,X-Scissor,Trailblaze,fighting,fire,grass,920,132.9,104.1,121,80.5,normal,none,Mud Slap,Stomp,Crunch,water,water,rock,115,115.9,112.8,148,77.3,1
ice,ghost,Hex,Avalanche,Shadow Ball,water,water,rock,478,122.6,115.6,128,85.3,fire,none,Ember,Flame Charge,Crunch,fighting,fire,grass,726,136.6,89.5,134,68.5,0
water,none,Bubble,Razor Shell,Water Pulse,water,water,rock,98,148.1,110.4,92,58.2,normal,none,Double Kick,Triple Axel,Focus Blast,fighting,fire,grass,428,112.1,146.4,121,70.8,0
fire,ghost,Ember,Fire Punch,Wild Charge,water,water,water,157,139.6,105.1,109,77.3,dragon,fighting,Dragon Tail,Clanging Scales,Dragon Claw,fighting,fire,grass,784,123.7,138.4,105,83.0,0
water,none,Water Gun,Aqua Jet,Aerial Ace,water,water,water,913,124.7,103.1,139,70.9,fighting,none,Karate Chop,Cross Chop,Stone Edge,fighting,fire,grass,68,136.4,97.2,124,86.3,0
water,none,Rollout,Scald,Body Slam,water,water,water,320,117.4,68.3,239,81.1,normal,none,Tackle,Body Slam,Bulldoze,fighting,fire,grass,446,104.0,95.2,218,76.9,0
normal,none,Mud Shot,Swift,Crunch,fighting,fire,grass,925,117.3,123.7,132,71.7,electric,steel,Thunder Shock,Fell Stinger,Wild Charge,water,water,water,777,132.1,105.6,121,89.8,1
fire,normal,Incinerate,Flame Charge,Dark Pulse,electric,bug,electric,668,135.0,98.0,125,74.5,ice,fairy,Powder Snow,Weather Ball (Ice),Dazzling Gleam,fighting,fire,grass,38,115.1,133.6,126,84.5,0
grass,none,Bullet Seed,Aerial Ace,Petal Blizzard,fighting,fire,grass,556,136.8,93.6,128,56.5,psychic,none,Confusion,Psyshock,Surf,electric,bug,electric,79,104.2,95.0,186,65.5,1
fire,fighting,Ember,Blast Burn,Rock Slide,fighting,fire,grass,500,137.9,79.9,147,68.4,poison,dragon,Acid,Aqua Tail,Outrage,electric,bug,electric,691,117.9,139.9,115,88.7,1
grass,poison,Vine Whip,Frenzy Plant,Sludge Bomb,fighting,fire,grass,3,122.5,121.9,122,82.2,grass,flying,Magical Leaf,Grass Knot,Energy Ball,electric,bug,electric,492,138.1,93.6,124,55.7,1
ice,rock,Powder Snow,Rock Slide,Icy Wind,fighting,fire,grass,713,117.0,134.7,121,76.3,normal,none,Astonish,Swift,Aerial Ace,ghost,normal,flying,190,126.1,105.2,134,73.6,1
ice,none,Ice Shard,Avalanche,Icy Wind,ghost,normal,flying,471,137.2,124.1,96,63.0,flying,steel,Sand Attack,Sky Attack,Iron Head,fighting,fire,grass,823,107.6,128.1,151,91.6,0
ground,none,Mud Slap,Drill Run,Rock Tomb,fighting,fire,grass,529,139.5,81.9,141,74.9,water,none,Fury Cutter,Hydro Cannon,Megahorn,ghost,normal,flying,503,129.0,102.2,132,92.3,1
steel,rock,Metal Sound,Rock Tomb,Thunder,ghost,normal,flying,306,116.1,154.0,107,80.8,fire,none,Ember,Psyshock,Flame Charge,fighting,fire,grass,654,130.4,106.7,123,75.0,0
normal,grass,Feint Attack,Wild Charge,Trailblaze,ghost,normal,flying,586,130.1,103.1,128,57.1,water,poison,Poison Sting,Wrap,Water Pulse,fighting,fire,grass,72,94.1,137.8,113,60.2,0
fighting,water,Counter,Aqua Jet,Dynamic Punch,ghost,normal,flying,892,136.6,97.8,121,69.9,fire,fighting,Fire Spin,Blaze Kick,Blast Burn,fighting,fire,grass,257,144.4,90.8,118,72.2,0
ghost,none,Hex,Ice Punch,Shadow Punch,fighting,fire,grass,356,103.1,198.9,106,92.4,fire,none,Fire Fang,Fire Punch,Flame Charge,fighting,water,fighting,554,132.0,83.5,154,71.2,1
water,dark,Fury Cutter,Dark Pulse,Icy Wind,fighting,water,fighting,503,133.2,95.6,132,80.5,fighting,none,Counter,Close Combat,Brick Break,fighting,fire,grass,891,136.6,95.6,125,66.9,0
grass,none,Fury Cutter,Frenzy Plant,Breaking Swipe,fighting,water,fighting,254,136.9,108.5,110,77.3,fire,none,Fire Spin,Flame Charge,Flamethrower,fighting,fighting,fighting,814,130.0,102.1,130,67.0,0
bug,flying,Infestation,Air Cutter,Silver Wind,fighting,fighting,fighting,267,146.4,81.9,128,59.7,rock,electric,Rollout,Wild Charge,Rock Blast,fighting,water,fighting,76,125.2,121.7,117,76.8,1
psychic,none,Astonish,Psyshock,Shadow Ball,fighting,fighting,fighting,358,120.2,120.2,129,74.1,steel,poison,Metal Sound,Overheat,Gyro Ball,rock,electric,rock,966,135.7,106.6,114,63.4,1
dark,fire,Fire Fang,Foul Play,Flamethrower,rock,electric,rock,229,140.8,94.9,119,67.5,grass,flying,Fairy Wind,Aerial Ace,Energy Ball,fighting,fighting,fighting,189,97.0,153.5,155,87.5,0
rock,fairy,Rock Throw,Power Gem,Rock Slide,fighting,fighting,fighting,719,119.2,175.2,89,67.4,rock,flying,Quick Attack,Ancient Power,Dragon Claw,rock,electric,rock,566,160.1,76.0,115,62.0,1
rock,ground,Rock Throw,Breaking Swipe,Stone Edge,rock,dragon,rock,95,84.0,207.6,105,64.8,water,none,Water Gun,Aqua Jet,Ice Beam,fighting,fighting,fighting,8,107.9,137.8,139,80.6,0
ground,flying,Fury Cutter,Earthquake,Aerial Ace,fighting,fighting,fighting,472,115.7,143.9,116,85.7,normal,none,Rollout,Payback,Bulldoze,rock,dragon,rock,775,137.1,110.2,108,57.7,1
grass,none,Bullet Seed,Sludge Bomb,Leaf Storm,fighting,fighting,fighting,192,128.7,102.2,131,60.3,psychic,none,Confusion,Psyshock,Energy Ball,rock,dragon,rock,677,113.4,108.4,145,63.5,1
bug,none,Tackle,Silver Wind,Dazzling Gleam,fighting,fighting,fighting,314,111.1,136.8,132,58.5,water,rock,Water Gun,Surf,Ancient Power,rock,dragon,rock,564,113.9,132.0,130,67.2,1
ground,none,Sand Attack,Rock Tomb,Night Slash,fighting,fighting,fighting,28,120.5,121.1,126,81.5,rock,water,Fury Cutter,Cross Chop,Stone Edge,rock,dragon,rock,689,120.4,133.1,115,84.2,1
ice,none,Ice Shard,Avalanche,Icy Wind,fighting,fighting,fighting,471,137.2,124.1,96,63.0,normal,fighting,Shadow Claw,Superpower,Stomp,rock,dragon,rock,760,130.4,85.6,154,78.6,1
ice,none,Astonish,Avalanche,Flash Cannon,ghost,ice,steel,584,131.5,116.8,110,62.7,fighting,none,Counter,Ice Punch,Thunder Punch,fighting,ice,electric,107,128.2,137.3,98,69.8,0
bug,poison,Poison Sting,X-Scissor,Drill Run,poison,bug,ground,15,127.6,106.2,129,80.1,water,rock,Water Gun,Liquidation,Ancient Power,water,water,rock,565,121.8,127.9,118,63.2,1
water,fighting,Wing Attack,Close Combat,Aqua Jet,poison,bug,ground,914,137.9,97.1,121,72.4,normal,none,Rollout,Drill Run,Rock Slide,water,water,rock,206,104.8,111.0,183,85.5,1
fighting,none,Low Kick,Body Slam,Brick Break,flying,fighting,water,538,110.3,107.8,170,52.4,water,none,Water Gun,Body Slam,Water Pulse,rock,ground,rock,366,124.4,126.0,105,63.6,1
ground,normal,Tackle,Swift,High Horsepower,water,normal,water,901,126.2,97.2,145,67.5,dark,flying,Feint Attack,Drill Peck,Foul Play,fighting,normal,fighting,198,143.5,80.9,134,62.5,0
psychic,none,Hidden Power (Psychic),Psyshock,Night Shade,normal,normal,ground,577,152.9,79.8,120,46.2,psychic,fairy,Fairy Wind,Body Slam,Wild Charge,dark,flying,dark,78,134.7,110.9,111,77.9,0
normal,fighting,Tackle,Superpower,Stomp,psychic,psychic,ghost,759,125.2,90.8,157,65.4,electric,ghost,Astonish,Thunderbolt,Ominous Wind,fairy,normal,electric,479,133.6,123.0,102,69.3,0
dark,fighting,Feint Attack,Upper Hand,Foul Play,electric,electric,water,559,120.4,122.1,126,70.4,psychic,none,Confusion,Dark Pulse,Psychic,normal,fighting,normal,605,134.0,94.7,132,54.6,1
water,none,Poison Jab,Drill Run,Icy Wind,psychic,dark,psychic,119,123.1,105.9,140,75.8,ground,psychic,Mud Slap,Rock Tomb,Ice Beam,dark,fighting,dark,344,102.7,173.3,121,88.4,0
fairy,none,Vine Whip,Grass Knot,Draining Kiss,poison,ground,ice,764,116.9,155.4,105,66.5,ice,none,Tackle,Icy Wind,Crunch,ground,rock,ice,712,110.9,113.4,135,55.8,0
fire,none,Ember,Flame Charge,Dig,grass,grass,fairy,156,127.1,109.1,127,67.7,normal,none,Lock On,Tri Attack,Zap Cannon,normal,ice,dark,233,123.7,115.7,127,64.9,0
rock,none,Mud Slap,Rock Slide,Bulldoze,grass,grass,fairy,525,123.3,110.7,131,64.2,ice,none,Ice Shard,Triple Axel,Night Slash,normal,normal,electric,615,116.5,136.2,121,73.3,0
fairy,none,Vine Whip,Dazzling Gleam,Psychic,grass,fairy,psychic,669,103.4,113.4,119,53.0,steel,none,Thunder Shock,Thunderbolt,Flash Cannon,normal,normal,electric,808,111.8,95.8,121,51.0,0
rock,none,Sucker Punch,Stone Edge,Trailblaze,grass,fairy,psychic,745,145.2,92.5,115,63.9,rock,dragon,Dragon Tail,Dragon Claw,Ancient Power,normal,normal,electric,696,127.6,106.3,129,75.9,0
fire,none,Fire Spin,Flamethrower,Flame Charge,grass,fairy,psychic,815,139.0,102.3,113,63.6,steel,none,Metal Sound,Thunderbolt,Vise Grip,normal,normal,electric,600,114.1,137.0,125,76.3,0
fairy,none,Fairy Wind,Moonblast,Swift,fire,fire,fire,36,117.2,111.5,146,86.9,bug,steel,Fury Cutter,X-Scissor,Techno Blast (Normal),steel,electric,normal,649,141.1,111.7,100,82.6,0
psychic,none,Confusion,Swift,Future Sight,bug,bug,normal,482,152.6,91.4,105,56.6,water,dark,Waterfall,Crunch,Poison Fang,fairy,fairy,normal,319,166.6,64.8,124,64.7,1
ice,ground,Powder Snow,Icicle Spear,High Horsepower,water,dark,poison,473,136.2,87.4,137,76.7,bug,steel,Bug Bite,X-Scissor,Stone Edge,psychic,normal,psychic,632,135.9,121.2,100,72.8,0
